rating,genre,theater_date,dvd_date,runtime
R,Mystery,"Nov 6, 1992","Apr 11, 2000",125 minutes
R,Suspense,"Nov 6, 1992","Apr 11, 2000",125 minutes
PG,Drama,"Jan 1, 1990","Jun 13, 1991",102 minutes
R,Comedy,"Nov 9, 1990","Feb 19, 1992",110 minutes
R,Drama,"Nov 9, 1990","Feb 19, 1992",110 minutes
R,Romance,"Nov 9, 1990","Feb 19, 1992",110 minutes
R,Comedy,"Feb 2, 1990","Nov 9, 2004",95 minutes
R,Science Fiction,"Feb 2, 1990","Nov 9, 2004",95 minutes
R,Fantasy,"Feb 2, 1990","Nov 9, 2004",95 minutes
R,Drama,"Oct 23, 2015","Feb 2, 2016",100 minutes
R,Comedy,"Jun 23, 2006","Sep 12, 2006",88 minutes
R,Drama,"Jun 23, 2006","Sep 12, 2006",88 minutes
R,Action,"Jul 25, 1997","Feb 1, 1998",124 minutes
R,Adventure,"Jul 25, 1997","Feb 1, 1998",124 minutes
R,Drama,"Jul 25, 1997","Feb 1, 1998",124 minutes
R,Mystery,"Jul 25, 1997","Feb 1, 1998",124 minutes
R,Suspense,"Jul 25, 1997","Feb 1, 1998",124 minutes
R,Comedy,"Sep 22, 1995","May 22, 2001",95 minutes
PG,Classics,"Jan 1, 1958","Mar 31, 1998",128 minutes
PG,Drama,"Jan 1, 1958","Mar 31, 1998",128 minutes
PG,Mystery,"Jan 1, 1958","Mar 31, 1998",128 minutes
PG,Suspense,"Jan 1, 1958","Mar 31, 1998",128 minutes
PG,Romance,"Jan 1, 1958","Mar 31, 1998",128 minutes
NR,Comedy,"Jul 27, 2001","Feb 19, 2013",123 minutes
NR,Drama,"Jul 27, 2001","Feb 19, 2013",123 minutes
NR,Romance,"Jul 27, 2001","Feb 19, 2013",123 minutes
NR,Art House,"Jan 1, 1994","Jan 24, 2006",141 minutes
NR,International,"Jan 1, 1994","Jan 24, 2006",141 minutes
NR,Drama,"Jan 1, 1994","Jan 24, 2006",141 minutes
PG-13,Comedy,"Apr 26, 2002","Oct 15, 2002",103 minutes
PG-13,Romance,"Apr 26, 2002","Oct 15, 2002",103 minutes
R,Drama,"Dec 15, 2008","Jun 2, 2009",119 minutes
PG,Action,"Sep 17, 2010","Jan 11, 2011",88 minutes
PG,Adventure,"Sep 17, 2010","Jan 11, 2011",88 minutes
PG,Animation,"Sep 17, 2010","Jan 11, 2011",88 minutes
PG,Comedy,"Sep 17, 2010","Jan 11, 2011",88 minutes
PG,Kids,"Sep 17, 2010","Jan 11, 2011",88 minutes
PG,Family,"Sep 17, 2010","Jan 11, 2011",88 minutes
G,Classics,"May 15, 1957","May 4, 2004",104 minutes
G,Comedy,"May 15, 1957","May 4, 2004",104 minutes
G,Romance,"May 15, 1957","May 4, 2004",104 minutes
PG,Action,"Mar 19, 1993","Sep 3, 2002",96 minutes
PG,Adventure,"Mar 19, 1993","Sep 3, 2002",96 minutes
PG,Comedy,"Mar 19, 1993","Sep 3, 2002",96 minutes
PG,Kids,"Mar 19, 1993","Sep 3, 2002",96 minutes
PG,Family,"Mar 19, 1993","Sep 3, 2002",96 minutes
PG,Science Fiction,"Mar 19, 1993","Sep 3, 2002",96 minutes
PG,Fantasy,"Mar 19, 1993","Sep 3, 2002",96 minutes
R,Art House,"Dec 18, 1979","Oct 31, 2006",95 minutes
R,International,"Dec 18, 1979","Oct 31, 2006",95 minutes
R,Drama,"Dec 18, 1979","Oct 31, 2006",95 minutes
R,Mystery,"Dec 18, 1979","Oct 31, 2006",95 minutes
R,Suspense,"Dec 18, 1979","Oct 31, 2006",95 minutes
R,Action,"Oct 26, 1984","Sep 3, 1997",108 minutes
R,Adventure,"Oct 26, 1984","Sep 3, 1997",108 minutes
R,Science Fiction,"Oct 26, 1984","Sep 3, 1997",108 minutes
R,Fantasy,"Oct 26, 1984","Sep 3, 1997",108 minutes
R,Art House,"Jun 22, 2003","Feb 7, 2006",358 minutes
R,International,"Jun 22, 2003","Feb 7, 2006",358 minutes
R,Drama,"Jun 22, 2003","Feb 7, 2006",358 minutes
R,Romance,"Jun 22, 2003","Feb 7, 2006",358 minutes
PG,Comedy,"Jan 1, 1990","Jun 3, 2003",82 minutes
PG,Musical,"Jan 1, 1990","Jun 3, 2003",82 minutes
PG,Performing Arts,"Jan 1, 1990","Jun 3, 2003",82 minutes
PG,Science Fiction,"Jan 1, 1990","Jun 3, 2003",82 minutes
PG,Fantasy,"Jan 1, 1990","Jun 3, 2003",82 minutes
PG-13,Drama,"Aug 23, 1996","Nov 6, 2001",106 minutes
NR,Classics,"Sep 28, 1955","May 15, 2001",67 minutes
NR,Drama,"Sep 28, 1955","May 15, 2001",67 minutes
NR,Mystery,"Sep 28, 1955","May 15, 2001",67 minutes
NR,Suspense,"Sep 28, 1955","May 15, 2001",67 minutes
R,Comedy,"Aug 19, 1988","Jun 13, 2000",102 minutes
R,Drama,"Aug 19, 1988","Jun 13, 2000",102 minutes
R,Romance,"Aug 19, 1988","Jun 13, 2000",102 minutes
NR,Action,"Feb 19, 1960","Oct 24, 2006",91 minutes
NR,Adventure,"Feb 19, 1960","Oct 24, 2006",91 minutes
NR,Classics,"Feb 19, 1960","Oct 24, 2006",91 minutes
NR,Drama,"Feb 19, 1960","Oct 24, 2006",91 minutes
NR,Art House,"Jan 1, 1973","Oct 25, 2005",95 minutes
NR,International,"Jan 1, 1973","Oct 25, 2005",95 minutes
NR,Horror,"Jan 1, 1973","Oct 25, 2005",95 minutes
NR,Mystery,"Jan 1, 1973","Oct 25, 2005",95 minutes
NR,Suspense,"Jan 1, 1973","Oct 25, 2005",95 minutes
R,Art House,"Aug 4, 1993","Jun 15, 2004",111 minutes
R,International,"Aug 4, 1993","Jun 15, 2004",111 minutes
R,Comedy,"Aug 4, 1993","Jun 15, 2004",111 minutes
R,Drama,"Aug 4, 1993","Jun 15, 2004",111 minutes
R,Romance,"Aug 4, 1993","Jun 15, 2004",111 minutes
R,Gay,"Aug 4, 1993","Jun 15, 2004",111 minutes
R,Lesbian,"Aug 4, 1993","Jun 15, 2004",111 minutes
PG-13,Action,"Jul 31, 2008","May 19, 2009",90 minutes
PG-13,Adventure,"Jul 31, 2008","May 19, 2009",90 minutes
PG-13,Comedy,"Jul 31, 2008","May 19, 2009",90 minutes
PG-13,Drama,"Jul 31, 2008","May 19, 2009",90 minutes
R,Art House,"Apr 26, 1996","Jun 11, 2002",85 minutes
R,International,"Apr 26, 1996","Jun 11, 2002",85 minutes
R,Comedy,"Apr 26, 1996","Jun 11, 2002",85 minutes
R,Drama,"Apr 26, 1996","Jun 11, 2002",85 minutes
PG,Science Fiction,"Jun 26, 1978","Mar 8, 2005",88 minutes
PG,Fantasy,"Jun 26, 1978","Mar 8, 2005",88 minutes
R,Action,"May 15, 2015","Jul 7, 2015",84 minutes
R,Adventure,"May 15, 2015","Jul 7, 2015",84 minutes
R,Mystery,"May 15, 2015","Jul 7, 2015",84 minutes
R,Suspense,"May 15, 2015","Jul 7, 2015",84 minutes
PG,Drama,"Dec 16, 1970","Apr 24, 2001",100 minutes
PG,Romance,"Dec 16, 1970","Apr 24, 2001",100 minutes
NR,Classics,"Nov 19, 1932","May 10, 2005",90 minutes
NR,Drama,"Nov 19, 1932","May 10, 2005",90 minutes
NR,Mystery,"Nov 19, 1932","May 10, 2005",90 minutes
NR,Suspense,"Nov 19, 1932","May 10, 2005",90 minutes
PG-13,Action,"Jun 29, 2005","Nov 22, 2005",117 minutes
PG-13,Adventure,"Jun 29, 2005","Nov 22, 2005",117 minutes
PG-13,Science Fiction,"Jun 29, 2005","Nov 22, 2005",117 minutes
PG-13,Fantasy,"Jun 29, 2005","Nov 22, 2005",117 minutes
R,Drama,"Nov 20, 2009","Apr 6, 2010",121 minutes
R,Mystery,"Nov 20, 2009","Apr 6, 2010",121 minutes
R,Suspense,"Nov 20, 2009","Apr 6, 2010",121 minutes
PG-13,Drama,"Apr 17, 2009","Oct 13, 2009",113 minutes
NR,Classics,"Feb 17, 1938","Jul 30, 2002",80 minutes
NR,Drama,"Feb 17, 1938","Jul 30, 2002",80 minutes
NR,Mystery,"Feb 17, 1938","Jul 30, 2002",80 minutes
NR,Suspense,"Feb 17, 1938","Jul 30, 2002",80 minutes
R,Drama,"Feb 9, 2007","May 29, 2007",121 minutes
R,Horror,"Feb 9, 2007","May 29, 2007",121 minutes
R,Mystery,"Feb 9, 2007","May 29, 2007",121 minutes
R,Suspense,"Feb 9, 2007","May 29, 2007",121 minutes
PG-13,Action,"Jul 20, 1994","Dec 16, 1997",120 minutes
PG-13,Adventure,"Jul 20, 1994","Dec 16, 1997",120 minutes
PG-13,Drama,"Jul 20, 1994","Dec 16, 1997",120 minutes
PG-13,Mystery,"Jul 20, 1994","Dec 16, 1997",120 minutes
PG-13,Suspense,"Jul 20, 1994","Dec 16, 1997",120 minutes
R,Drama,"Nov 18, 2016","Feb 14, 2017",110 minutes
PG-13,Documentary,"Jun 1, 1987","Jan 28, 2003",85 minutes
PG-13,Musical,"Jun 1, 1987","Jan 28, 2003",85 minutes
PG-13,Performing Arts,"Jun 1, 1987","Jan 28, 2003",85 minutes
R,Drama,"Jan 22, 2008","Aug 26, 2008",88 minutes
PG,Action,"Jun 19, 1981","May 1, 2001",127 minutes
PG,Adventure,"Jun 19, 1981","May 1, 2001",127 minutes
PG,Science Fiction,"Jun 19, 1981","May 1, 2001",127 minutes
PG,Fantasy,"Jun 19, 1981","May 1, 2001",127 minutes
R,Art House,"Jan 1, 1996","Oct 17, 2000",103 minutes
R,International,"Jan 1, 1996","Oct 17, 2000",103 minutes
R,Documentary,"Jan 1, 1996","Oct 17, 2000",103 minutes
R,Special Interest,"Jan 1, 1996","Oct 17, 2000",103 minutes
R,Drama,"Sep 24, 2003","Feb 24, 2004",93 minutes
PG,Comedy,"Nov 11, 1988","Sep 3, 2002",91 minutes
PG,Kids,"Nov 11, 1988","Sep 3, 2002",91 minutes
PG,Family,"Nov 11, 1988","Sep 3, 2002",91 minutes
R,Drama,"Oct 10, 1995","Nov 26, 1996",103 minutes
R,Mystery,"Oct 10, 1995","Nov 26, 1996",103 minutes
R,Suspense,"Oct 10, 1995","Nov 26, 1996",103 minutes
R,Drama,"Nov 5, 1993","Apr 16, 2002",126 minutes
R,Mystery,"Nov 5, 1993","Apr 16, 2002",126 minutes
R,Suspense,"Nov 5, 1993","Apr 16, 2002",126 minutes
R,Romance,"Nov 5, 1993","Apr 16, 2002",126 minutes
PG-13,Comedy,"Jul 13, 2006","Nov 21, 2006",109 minutes
R,Action,"Mar 22, 2013","Jul 9, 2013",93 minutes
R,Adventure,"Mar 22, 2013","Jul 9, 2013",93 minutes
R,Art House,"Mar 22, 2013","Jul 9, 2013",93 minutes
R,International,"Mar 22, 2013","Jul 9, 2013",93 minutes
R,Comedy,"Mar 22, 2013","Jul 9, 2013",93 minutes
R,Cult Movies,"Mar 22, 2013","Jul 9, 2013",93 minutes
R,Drama,"Mar 22, 2013","Jul 9, 2013",93 minutes
PG-13,Drama,"Dec 4, 2009","Mar 16, 2010",88 minutes
PG-13,Mystery,"Dec 4, 2009","Mar 16, 2010",88 minutes
PG-13,Suspense,"Dec 4, 2009","Mar 16, 2010",88 minutes
NR,Comedy,"Dec 19, 1963","Jun 29, 2004",119 minutes
NR,Romance,"Dec 19, 1963","Jun 29, 2004",119 minutes
PG,Drama,"Nov 18, 1983","Feb 3, 2009",134 minutes
PG,Musical,"Nov 18, 1983","Feb 3, 2009",134 minutes
PG,Performing Arts,"Nov 18, 1983","Feb 3, 2009",134 minutes
PG,Romance,"Nov 18, 1983","Feb 3, 2009",134 minutes
R,Action,"Jul 2, 1990","Mar 9, 1999",124 minutes
R,Adventure,"Jul 2, 1990","Mar 9, 1999",124 minutes
R,Mystery,"Jul 2, 1990","Mar 9, 1999",124 minutes
R,Suspense,"Jul 2, 1990","Mar 9, 1999",124 minutes
PG,Comedy,"Apr 1, 1994","Mar 2, 2004",89 minutes
PG,Kids,"Apr 1, 1994","Mar 2, 2004",89 minutes
PG,Family,"Apr 1, 1994","Mar 2, 2004",89 minutes
R,Comedy,"Jul 30, 2010","Nov 16, 2010",108 minutes
R,Action,"May 21, 1999","Oct 19, 1999",115 minutes
R,Adventure,"May 21, 1999","Oct 19, 1999",115 minutes
R,Comedy,"May 21, 1999","Oct 19, 1999",115 minutes
R,Mystery,"May 21, 1999","Oct 19, 1999",115 minutes
R,Suspense,"May 21, 1999","Oct 19, 1999",115 minutes
R,Drama,"Aug 28, 2015","Nov 17, 2015",96 minutes
PG,Drama,"Apr 6, 2018","Jul 31, 2018",90 minutes
R,Comedy,"Apr 1, 2007","Apr 10, 2007",97 minutes
R,Drama,"Apr 1, 2007","Apr 10, 2007",97 minutes
PG-13,Comedy,"Dec 22, 2004","Apr 26, 2005",118 minutes
R,Action,"Dec 25, 1974","Jan 11, 2011",114 minutes
R,Adventure,"Dec 25, 1974","Jan 11, 2011",114 minutes
R,Comedy,"Dec 25, 1974","Jan 11, 2011",114 minutes
R,Drama,"Dec 25, 1974","Jan 11, 2011",114 minutes
R,Comedy,"Nov 5, 2004","Mar 15, 2005",105 minutes
R,Drama,"Nov 5, 2004","Mar 15, 2005",105 minutes
R,Romance,"Nov 5, 2004","Mar 15, 2005",105 minutes
NR,Classics,"Jan 1, 1940","Aug 15, 2006",98 minutes
NR,Drama,"Jan 1, 1940","Aug 15, 2006",98 minutes
PG,Comedy,"Jan 1, 1987","Jun 18, 2002",100 minutes
PG,Comedy,"Jun 1, 1983","Apr 29, 1992",96 minutes
PG,Drama,"Jun 1, 1983","Apr 29, 1992",96 minutes
R,Action,"Mar 6, 2015","Apr 14, 2015",95 minutes
